,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000206903,15,65285461,65285591,131,-,ENSG00000206903,SNORA24B,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 24B [Source:HGNC Symbol;Acc:HGNC:52198]",ENSG00000206903.1,ENST00000384176,SNORA24B,109617003,1813,0.7376587543284017,0.5525386636805223,0.055126791620729865,1338.1129803517206,7.199762718794635,0,-0.8042030035447411,0.8042030035447411
ENSG00000270837,19,58049046,58049346,301,-,ENSG00000270837,HNRNPDLP4,processed_pseudogene,chromosome,HNRNPDL pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:48808],ENSG00000270837.1,ENST00000605144,HNRNPDLP4,,1813,0.414678590835496,0.34690236100816196,0.055126791620729865,752.2269637755898,6.624366595100793,0,0.7999836591985808,0.7999836591985808
ENSG00000206754,6,132815307,132815379,73,+,ENSG00000206754,SNORD101,snoRNA,chromosome,"small nucleolar RNA, C/D box 101 [Source:HGNC Symbol;Acc:HGNC:32764]",ENSG00000206754.1,ENST00000384027,SNORD101,594837,1813,1.5699127523677665,0.9438719498358328,0.055126791620729865,2847.8217327951284,7.954660760688727,0,-0.7922931028776509,0.7922931028776509
ENSG00000273571,7,116954983,116955154,172,+,ENSG00000273571,,misc_RNA,chromosome,,ENSG00000273571.1,ENST00000619089,,,1813,1.2378457237937037,0.8055136726582569,0.055126791620729865,2245.4521429617785,7.717107425350644,0,-0.790383399651195,0.790383399651195
ENSG00000267783,19,14118980,14119577,598,+,ENSG00000267783,,lncRNA,chromosome,"novel transcript, antisense to ASF1B",ENSG00000267783.2,ENST00000590715,,,1813,1.6968159380596655,0.9920717949097433,0.055126791620729865,3078.024111640233,8.03236797889099,0,0.788709923513898,0.788709923513898
ENSG00000259054,14,22556311,22557062,752,-,ENSG00000259054,LINC02332,lncRNA,chromosome,long intergenic non-protein coding RNA 2332 [Source:HGNC Symbol;Acc:HGNC:53252],ENSG00000259054.1,ENST00000557232,LINC02332,105370400,1813,1.015001940916431,0.7006201586321432,0.055126791620729865,1841.213520822406,7.518723128024762,0,0.7879527684819453,0.7879527684819453
ENSG00000200913,1,44776490,44776593,104,+,ENSG00000200913,SNORD46,snoRNA,chromosome,"small nucleolar RNA, C/D box 46 [Source:HGNC Symbol;Acc:HGNC:10186]",ENSG00000200913.1,ENST00000364043,SNORD46,94161,1813,1.7973017828222646,1.0286553035809165,0.055126791620729865,3260.305434039588,8.089882834095542,0,-0.7828002736712751,0.7828002736712751
ENSG00000228089,X,131803312,131803741,430,-,ENSG00000228089,PNKDP1,processed_pseudogene,chromosome,PNKD pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49628],ENSG00000228089.1,ENST00000435914,PNKDP1,,1813,0.5993682306448235,0.4696086954226534,0.055126791620729865,1087.2539703897098,6.992329828842668,0,0.7794954177844909,0.7794954177844909
ENSG00000270330,1,7942372,7942726,355,+,ENSG00000270330,,processed_pseudogene,chromosome,small EDRK-rich factor 2 (SERF2) pseudogene,ENSG00000270330.1,ENST00000603760,,,1814,1.3326907690455227,0.8470224377670997,0.0,2417.501055048578,7.790903228503827,0,0.7630352842942918,0.7630352842942918
ENSG00000275924,19,58550285,58550376,92,+,ENSG00000275924,MIR6807,miRNA,chromosome,microRNA 6807 [Source:HGNC Symbol;Acc:HGNC:50191],ENSG00000275924.1,ENST00000621968,MIR6807,102465976,1812,0.5850122134920821,0.46059211297279334,0.11025358324145973,1061.2121552746369,6.9681089514124075,0,0.755994505286531,0.755994505286531
ENSG00000201558,1,146052081,146052244,164,-,ENSG00000201558,RNVU1-6,snRNA,chromosome,"RNA, variant U1 small nuclear 6 [Source:HGNC Symbol;Acc:HGNC:48314]",ENSG00000201558.1,ENST00000364688,RNVU1-6,101954276,1813,1.705947128810539,0.9954519910545905,0.055126791620729865,3094.5880916623178,8.037733180529594,0,-0.752008453225039,0.752008453225039
ENSG00000265442,10,122416965,122417067,103,+,ENSG00000265442,MIR3941,miRNA,chromosome,microRNA 3941 [Source:HGNC Symbol;Acc:HGNC:38949],ENSG00000265442.1,ENST00000582572,MIR3941,100500866,1813,0.7001738896798824,0.5307305338780944,0.055126791620729865,1270.1154358793067,7.147650089944383,0,0.751805650876071,0.751805650876071
ENSG00000284660,3,125766601,125766818,218,+,ENSG00000284660,,transcribed_unprocessed_pseudogene,chromosome,"RNA binding protein, fox-1 homolog (C. elegans) 1 (RBFOX1) pseudogene",ENSG00000284660.1,ENST00000641783,,,1813,1.2991569518067385,0.8325425130491889,0.055126791620729865,2356.6707105774235,7.765429423583753,0,0.7451049849292425,0.7451049849292425
ENSG00000283710,8,127795962,127796028,67,+,ENSG00000283710,MIR1204,miRNA,chromosome,microRNA 1204 [Source:HGNC Symbol;Acc:HGNC:37059],ENSG00000283710.1,ENST00000408388,MIR1204,100302185,1813,0.8102764732918796,0.5934795812880677,0.055126791620729865,1469.8415225514696,7.293589980298319,0,0.7422676030890406,0.7422676030890406
ENSG00000231458,17,16683438,16684227,790,+,ENSG00000231458,RNASEH1P2,processed_pseudogene,chromosome,ribonuclease H1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:18715],ENSG00000231458.2,ENST00000419919,RNASEH1P2,,1813,0.65949049069693,0.5065106219396788,0.055126791620729865,1196.315750124231,7.08783745533788,0,-0.7230842850998416,0.7230842850998416
ENSG00000271398,1,28247144,28247568,425,+,ENSG00000271398,,lncRNA,chromosome,novel transcript,ENSG00000271398.1,ENST00000605846,,,1813,1.3428804678233328,0.8513811415035328,0.055126791620729865,2435.9851686315255,7.798516967694305,0,0.7220362313987501,0.7220362313987501
ENSG00000273082,22,33922422,33922766,345,+,ENSG00000273082,LARGE1-AS1,lncRNA,chromosome,LARGE1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55162],ENSG00000273082.1,ENST00000610170,LARGE1-AS1,,1813,1.7327129676375552,1.0052948767826537,0.055126791620729865,3143.141323294525,8.05329610269616,0,0.7212615726449578,0.7212615726449578
ENSG00000266531,14,65044688,65044769,82,+,ENSG00000266531,MIR4706,miRNA,chromosome,microRNA 4706 [Source:HGNC Symbol;Acc:HGNC:41576],ENSG00000266531.1,ENST00000582134,MIR4706,100616490,1813,0.5767860398184952,0.45538862332814956,0.055126791620729865,1046.2898762307502,6.953961036190557,0,-0.7076630545368352,0.7076630545368352
ENSG00000273338,1,78004346,78004554,209,-,ENSG00000273338,,lncRNA,chromosome,"novel transcript, antisense to DNAJB4",ENSG00000273338.1,ENST00000608684,,,1814,1.7162527574301443,0.9992532677486476,0.0,3113.2825019782817,8.043754068246471,0,0.7000928016521998,0.7000928016521998
ENSG00000138135,10,89205629,89207317,1689,-,ENSG00000138135,CH25H,protein_coding,chromosome,cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:HGNC:1907],ENSG00000138135.7,ENST00000371852,CH25H,9023,1813,1.4498526208356244,0.8960278679862957,0.055126791620729865,2630.0326541958225,7.875131692288177,0,0.6973341566906154,0.6973341566906154
ENSG00000170166,2,176151550,176153226,1677,+,ENSG00000170166,HOXD4,protein_coding,chromosome,homeobox D4 [Source:HGNC Symbol;Acc:HGNC:5138],ENSG00000170166.6,ENST00000306324,HOXD4,3233,1813,0.8623558730515528,0.6218422846808308,0.055126791620729865,1564.3135537155167,7.355841436717941,0,0.6950965317195446,0.6950965317195446
ENSG00000283848,3,50273236,50273297,62,+,ENSG00000283848,MIR6872,miRNA,chromosome,microRNA 6872 [Source:HGNC Symbol;Acc:HGNC:50037],ENSG00000283848.1,ENST00000612981,MIR6872,102465526,1810,1.6554243482002005,0.9766044717530595,0.22050716648290836,3002.9397676351637,8.007679961962356,0,0.6921762688343762,0.6921762688343762
ENSG00000231808,9,112713,113754,1042,-,ENSG00000231808,LINC01388,lncRNA,chromosome,long intergenic non-protein coding RNA 1388 [Source:HGNC Symbol;Acc:HGNC:50660],ENSG00000231808.2,ENST00000416242,LINC01388,,1813,1.0128970878391272,0.6995750215748966,0.055126791620729865,1837.3953173401767,7.516648359952527,0,-0.6867600226977898,0.6867600226977898
ENSG00000289088,5,693493,694831,1339,+,ENSG00000289088,,lncRNA,chromosome,novel transcript,ENSG00000289088.1,ENST00000684814,,101929898,1813,1.0430741050165966,0.7144555878240492,0.055126791620729865,1892.1364265001062,7.545990217550731,0,-0.6772294635342414,0.6772294635342414
ENSG00000265879,19,10780254,10780335,82,+,ENSG00000265879,MIR4748,miRNA,chromosome,microRNA 4748 [Source:HGNC Symbol;Acc:HGNC:41557],ENSG00000265879.1,ENST00000578076,MIR4748,100616425,1813,1.115234721413232,0.7491657857320833,0.055126791620729865,2023.0357846436032,7.612848710410947,0,-0.6760073440301387,0.6760073440301387
ENSG00000284065,19,35122700,35122764,65,+,ENSG00000284065,MIR6887,miRNA,chromosome,microRNA 6887 [Source:HGNC Symbol;Acc:HGNC:50065],ENSG00000284065.1,ENST00000622822,MIR6887,102466205,1813,0.6734888200027845,0.5149105610390917,0.055126791620729865,1221.7087194850512,7.108823938461145,0,-0.6759768603886989,0.6759768603886989
ENSG00000006210,16,57372477,57385044,12568,+,ENSG00000006210,CX3CL1,protein_coding,chromosome,C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647],ENSG00000006210.7,ENST00000006053,CX3CL1,6376,1813,1.1114058382916547,0.7473539996978218,0.055126791620729865,2016.0901906610616,7.609411252205413,0,0.6726888434181664,0.6726888434181664
ENSG00000282816,22,29480220,29481113,894,-,ENSG00000282816,,lncRNA,chromosome,"novel transcript, antisense to NEFH",ENSG00000282816.1,ENST00000634116,,,1813,1.386931223074374,0.8700085338181576,0.055126791620729865,2515.8932386569145,7.830780578128025,0,-0.6725904588654599,0.6725904588654599
ENSG00000276584,1,153962351,153962420,70,-,ENSG00000276584,MIR6737,miRNA,chromosome,microRNA 6737 [Source:HGNC Symbol;Acc:HGNC:50273],ENSG00000276584.1,ENST00000617385,MIR6737,102465441,1811,1.53676266980221,0.9308887286662917,0.1653803748621785,2787.687483021209,7.933326327932474,0,-0.6631564426059605,0.6631564426059605
ENSG00000274618,6,26240393,26240793,401,+,ENSG00000274618,H4C6,protein_coding,chromosome,H4 clustered histone 6 [Source:HGNC Symbol;Acc:HGNC:4783],ENSG00000274618.2,ENST00000244537,H4C6,8361,1810,2.0055580350367648,1.1004632529219525,0.22050716648290836,3638.082275556691,8.199486806742856,0,-0.6551621386074374,0.6551621386074374
ENSG00000274428,1,146409903,146410062,160,+,ENSG00000274428,RNVU1-25,snRNA,chromosome,"RNA, variant U1 small nuclear 25 [Source:HGNC Symbol;Acc:HGNC:54428]",ENSG00000274428.1,ENST00000620022,RNVU1-25,,1814,1.1960060060100985,0.7866402586208203,0.0,2169.5548949023187,7.682738125782333,0,-0.6513611410561552,0.6513611410561552
ENSG00000207713,12,6963699,6963766,68,+,ENSG00000207713,MIR200C,miRNA,chromosome,microRNA 200c [Source:HGNC Symbol;Acc:HGNC:31580],ENSG00000207713.3,ENST00000384980,MIR200C,406985,1809,0.7922260114207216,0.583458429044571,0.2756339581036382,1437.0979847171889,7.271076675540395,0,-0.6496105978933737,0.6496105978933737
ENSG00000275126,6,27873148,27873534,387,-,ENSG00000275126,H4C13,protein_coding,chromosome,H4 clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4791],ENSG00000275126.2,ENST00000618305,H4C13,8368,1811,1.7696362550316025,1.0187159957034952,0.1653803748621785,3210.120166627327,8.074375116817281,0,-0.6466753454879272,0.6466753454879272
ENSG00000275538,1,120850819,120850985,167,-,ENSG00000275538,RNVU1-19,snRNA,chromosome,"RNA, variant U1 small nuclear 19 [Source:HGNC Symbol;Acc:HGNC:48324]",ENSG00000275538.1,ENST00000613023,RNVU1-19,101954277,1813,1.0015774403183497,0.6939355898428277,0.055126791620729865,1816.8614767374866,7.505416076420483,0,-0.6414873567721069,0.6414873567721069
ENSG00000214612,20,18504633,18505066,434,+,ENSG00000214612,RPS19P1,processed_pseudogene,chromosome,ribosomal protein S19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16534],ENSG00000214612.3,ENST00000415286,RPS19P1,,1813,0.6750121482074706,0.5158204179119058,0.055126791620729865,1224.4720368483515,7.111081384958635,0,-0.630476437470823,0.630476437470823
ENSG00000176998,6,29791753,29792750,998,-,ENSG00000176998,HCG4,unprocessed_pseudogene,chromosome,HLA complex group 4 [Source:HGNC Symbol;Acc:HGNC:21241],ENSG00000176998.4,ENST00000418983,HCG4,,1813,1.5747015271815612,0.9457336156232596,0.055126791620729865,2856.508570307352,7.957705394897137,0,0.6299531517935919,0.6299531517935919
ENSG00000277502,2,206160843,206161024,182,+,ENSG00000277502,,misc_RNA,chromosome,,ENSG00000277502.1,ENST00000617802,,,1812,1.3919350767358574,0.8721026938872035,0.11025358324145973,2524.970229198845,7.834380517092308,0,-0.6209546258786836,0.6209546258786836
ENSG00000252128,13,21139886,21139957,72,-,ENSG00000252128,SNORD27,snoRNA,chromosome,Small nucleolar RNA SNORD27 [Source:RFAM;Acc:RF00086],ENSG00000252128.1,ENST00000516319,SNORD27,,1811,1.4774805940751365,0.907242154325592,0.1653803748621785,2680.149797652298,7.8940010104730245,0,0.6198710329451375,0.6198710329451375
ENSG00000238423,17,28720550,28720616,67,+,ENSG00000238423,SNORD42B,snoRNA,chromosome,"small nucleolar RNA, C/D box 42B [Source:HGNC Symbol;Acc:HGNC:10181]",ENSG00000238423.1,ENST00000458893,SNORD42B,26808,1812,1.8506136763924839,1.0475342961514422,0.11025358324145973,3357.013208975966,8.119104771214015,0,-0.6194813559921304,0.6194813559921304
ENSG00000221017,19,53671968,53672040,73,+,ENSG00000221017,MIR1323,miRNA,chromosome,microRNA 1323 [Source:HGNC Symbol;Acc:HGNC:35251],ENSG00000221017.1,ENST00000408090,MIR1323,100302255,1813,0.2786513051153408,0.24580585455464518,0.055126791620729865,505.4734674792282,6.227471938267738,0,0.6146042287479131,0.6146042287479131
ENSG00000264399,17,58335976,58336022,47,-,ENSG00000264399,MIR4736,miRNA,chromosome,microRNA 4736 [Source:HGNC Symbol;Acc:HGNC:41804],ENSG00000264399.1,ENST00000581591,MIR4736,100616220,1808,0.7658211046131662,0.5686157972845564,0.3307607497243681,1389.1994837682835,7.237202529330022,0,0.6109409923850292,0.6109409923850292
ENSG00000288813,6,31272240,31272590,351,+,ENSG00000288813,,lncRNA,chromosome,novel transcript,ENSG00000288813.1,ENST00000692808,,,1813,1.679772981705506,0.985732082615972,0.055126791620729865,3047.108188813788,8.02227641119425,0,0.6094068099621555,0.6094068099621555
ENSG00000241777,3,108725440,108725536,97,-,ENSG00000241777,,unprocessed_pseudogene,chromosome,resistin like beta (RETNLB) pseudogene,ENSG00000241777.1,ENST00000491371,,,1813,0.24434293925117004,0.21860763096492056,0.055126791620729865,443.23809180162243,6.096360661501882,0,0.6069657112243391,0.6069657112243391
ENSG00000269053,19,17419305,17419774,470,-,ENSG00000269053,,lncRNA,chromosome,"novel transcript, antisense FAM125A",ENSG00000269053.1,ENST00000597028,,,1813,1.7712765604625695,1.0193080661920608,0.055126791620729865,3213.095680679101,8.075301315822948,0,-0.6034121873852687,0.6034121873852687
ENSG00000201535,11,118836010,118836111,102,+,ENSG00000201535,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000201535.2,ENST00000364665,Y_RNA,,1813,0.2767251904641613,0.24429835456841736,0.055126791620729865,501.9794955019886,6.220549404859283,0,0.6008741804082512,0.6008741804082512
ENSG00000258186,16,21519830,21520365,536,-,ENSG00000258186,SLC7A5P2,transcribed_processed_pseudogene,chromosome,solute carrier family 7 member 5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:24951],ENSG00000258186.2,ENST00000553010,SLC7A5P2,,1813,1.797560754716566,1.0287478784718092,0.055126791620729865,3260.7752090558506,8.090026868806373,0,0.5976331967603061,0.5976331967603061
ENSG00000289336,16,87064609,87065321,713,-,ENSG00000289336,,lncRNA,chromosome,novel transcript,ENSG00000289336.1,ENST00000685284,,,1813,0.5928272128957387,0.46551055856397955,0.055126791620729865,1075.38856419287,6.981366794672262,0,-0.5954216295732213,0.5954216295732213
ENSG00000226757,4,121764585,121766814,2230,+,ENSG00000226757,PP12613,lncRNA,chromosome,uncharacterized LOC100192379 [Source:NCBI gene (formerly Entrezgene);Acc:100192379],ENSG00000226757.2,ENST00000424958,PP12613,100192379,1813,1.1149893463448797,0.7490497752963724,0.055126791620729865,2022.5906742696118,7.612628773922092,0,-0.5953539225952227,0.5953539225952227
ENSG00000207495,13,69802940,69803041,102,+,ENSG00000207495,RNY3P10,misc_RNA,chromosome,RNY3 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:42494],ENSG00000207495.1,ENST00000384764,RNY3P10,,1813,0.23853233012722672,0.2139270738675493,0.055126791620729865,432.6976468507893,6.072347625073291,0,0.5950018959490719,0.5950018959490719
ENSG00000225905,1,1420245,1422691,2447,+,ENSG00000225905,,lncRNA,chromosome,novel transcript,ENSG00000225905.1,ENST00000428932,,,1814,1.0994427370738722,0.7416719462161512,0.0,1994.3891250520041,7.598594360455537,0,0.5939337095289301,0.5939337095289301
ENSG00000271581,6,31356647,31357637,991,+,ENSG00000271581,,unprocessed_pseudogene,chromosome,HLA complex group 4 (HCG4) pseudogene,ENSG00000271581.1,ENST00000603274,,,1813,1.401006740146314,0.8758881244597965,0.055126791620729865,2541.4262266254136,7.840874111425207,0,0.5918505822677443,0.5918505822677443
ENSG00000207639,16,14303967,14304049,83,+,ENSG00000207639,MIR193B,miRNA,chromosome,microRNA 193b [Source:HGNC Symbol;Acc:HGNC:32087],ENSG00000207639.1,ENST00000384907,MIR193B,574455,1813,1.4518879911281293,0.896858336413987,0.055126791620729865,2633.7248159064266,7.876534021330723,0,-0.5864906367369167,0.5864906367369167
ENSG00000226889,1,161765325,161766227,903,-,ENSG00000226889,,lncRNA,chromosome,novel transcript,ENSG00000226889.3,ENST00000431097,,,1814,1.6800900153957943,0.9858503817929583,0.0,3047.683287927971,8.022465067512277,0,0.5831141699515168,0.5831141699515168
ENSG00000253008,2,207109987,207110073,87,-,ENSG00000253008,MIR2355,miRNA,chromosome,microRNA 2355 [Source:HGNC Symbol;Acc:HGNC:38328],ENSG00000253008.2,ENST00000517199,MIR2355,100423036,1813,0.5565554376147518,0.442475327107376,0.055126791620729865,1009.5915638331597,6.9182911451415485,0,-0.5788916353329807,0.5788916353329807
ENSG00000286039,4,173508080,173511790,3711,+,ENSG00000286039,,lncRNA,chromosome,novel transcript,ENSG00000286039.2,ENST00000693691,,,1813,1.283210899839658,0.8255827416602144,0.055126791620729865,2327.7445723091396,7.753084591181634,0,-0.5746140436373478,0.5746140436373478
ENSG00000111057,12,52948871,52952906,4036,+,ENSG00000111057,KRT18,protein_coding,chromosome,keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430],ENSG00000111057.11,ENST00000388835,KRT18,3875,1813,1.2628615684310591,0.8166301930751029,0.055126791620729865,2290.830885133941,7.737106290266819,0,-0.5722565098742566,0.5722565098742566
ENSG00000211860,14,22513939,22513998,60,+,ENSG00000211860,TRAJ29,TR_J_gene,chromosome,T cell receptor alpha joining 29 [Source:HGNC Symbol;Acc:HGNC:12058],ENSG00000211860.1,ENST00000390508,TRAJ29,,1813,0.8520756253344942,0.6163069698041594,0.055126791620729865,1545.6651843567724,7.343856398161714,0,-0.5711932969178397,0.5711932969178397
ENSG00000201014,7,71913738,71913856,119,-,ENSG00000201014,RNA5SP232,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 232 [Source:HGNC Symbol;Acc:HGNC:43132]",ENSG00000201014.1,ENST00000364144,RNA5SP232,,1813,0.2729902294596553,0.24136864433737443,0.055126791620729865,495.20427623981465,6.206987689196815,0,-0.5704013119893132,0.5704013119893132
ENSG00000268067,19,56760933,56761215,283,+,ENSG00000268067,OR5AH1P,transcribed_unprocessed_pseudogene,chromosome,olfactory receptor family 5 subfamily AH member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14714],ENSG00000268067.3,ENST00000595968,OR5AH1P,,1813,0.3180959423127306,0.2761882272949545,0.055126791620729865,577.0260393552933,6.359618918445326,0,-0.5625196342887181,0.5625196342887181
ENSG00000268529,19,41134722,41137308,2587,+,ENSG00000268529,CYP2T3P,unprocessed_pseudogene,chromosome,"cytochrome P450 family 2 subfamily T member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:18853]",ENSG00000268529.1,ENST00000601990,CYP2T3P,,1813,0.8758758644425692,0.6290756780548975,0.055126791620729865,1588.8388180988204,7.371387917810869,0,-0.5609981673723199,0.5609981673723199
ENSG00000261471,16,84594393,84596826,2434,+,ENSG00000261471,,lncRNA,chromosome,"novel transcript, antisense to COTL1",ENSG00000261471.1,ENST00000564809,,,1813,0.7698542387042719,0.5708971921801712,0.055126791620729865,1396.5155890095493,7.242451359893371,0,0.5604796740839527,0.5604796740839527
ENSG00000202515,5,140726158,140726246,89,+,ENSG00000202515,VTRNA1-3,misc_RNA,chromosome,vault RNA 1-3 [Source:HGNC Symbol;Acc:HGNC:12656],ENSG00000202515.1,ENST00000365645,VTRNA1-3,56662,1813,0.58156686819756,0.4584160443730865,0.055126791620729865,1054.9622989103739,6.962207761839464,0,-0.5604663515721711,0.5604663515721711
ENSG00000207583,10,75552458,75552553,96,+,ENSG00000207583,MIR606,miRNA,chromosome,microRNA 606 [Source:HGNC Symbol;Acc:HGNC:32862],ENSG00000207583.1,ENST00000384851,MIR606,693191,1813,0.3094592865999992,0.2696142936842856,0.055126791620729865,561.3591458923986,6.33214069541903,0,-0.5554323704923912,0.5554323704923912
