,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000207962,1,40757284,40757372,89,+,ENSG00000207962,MIR30C1,miRNA,chromosome,microRNA 30c-1 [Source:HGNC Symbol;Acc:HGNC:31626],ENSG00000207962.1,ENST00000385227,MIR30C1,407031,1814,0.6818742677874566,0.519908807144026,0.0,1236.9199217664464,7.121187767603558,0,-0.653719812541871,0.653719812541871
ENSG00000222412,10,31756042,31756136,95,-,ENSG00000222412,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000222412.1,ENST00000410480,Y_RNA,,1813,0.40203229079899555,0.33792282030080145,0.055126791620729865,729.2865755093779,6.593437026298241,0,0.6282129314276483,0.6282129314276483
ENSG00000282793,15,101527581,101528349,769,-,ENSG00000282793,,lncRNA,chromosome,novel transcript,ENSG00000282793.1,ENST00000632451,,,1813,0.8634103142877725,0.6224083112167713,0.055126791620729865,1566.2263101180192,7.357062654466711,0,0.6182962861533583,0.6182962861533583
ENSG00000260868,2,174025280,174027163,1884,+,ENSG00000260868,LINC01960,lncRNA,chromosome,long intergenic non-protein coding RNA 1960 [Source:HGNC Symbol;Acc:HGNC:52785],ENSG00000260868.1,ENST00000563759,LINC01960,100128905,1813,0.859576247464483,0.6203486378254666,0.055126791620729865,1559.2713129005722,7.352615003647517,0,-0.6166504816497815,0.6166504816497815
ENSG00000288677,8,22130604,22130708,105,-,ENSG00000288677,HRURF,protein_coding,chromosome,HR upstream open reading frame [Source:HGNC Symbol;Acc:HGNC:55085],ENSG00000288677.1,ENST00000518377,HRURF,120766137,1812,1.6944814416992253,0.9912057708929229,0.11025358324145973,3073.789335242395,8.030991669029516,0,0.6143803184913136,0.6143803184913136
ENSG00000200309,12,49132853,49132947,95,-,ENSG00000200309,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000200309.1,ENST00000363439,Y_RNA,,1813,0.8685604587060007,0.6251683262334182,0.055126791620729865,1575.5686720926853,7.363006037879537,0,0.6134604426343914,0.6134604426343914
ENSG00000283204,2,64525513,64525565,53,+,ENSG00000283204,MIR4434,miRNA,chromosome,microRNA 4434 [Source:HGNC Symbol;Acc:HGNC:41832],ENSG00000283204.1,ENST00000637066,MIR4434,100616419,1813,1.153638341359579,0.7671586636899842,0.055126791620729865,2092.6999512262764,7.646688091395746,0,0.6134129538164776,0.6134129538164776
ENSG00000270048,12,123962555,123962817,263,-,ENSG00000270048,,lncRNA,chromosome,"novel transcript, sense intronic to CCDC92",ENSG00000270048.1,ENST00000602474,,,1813,0.34291874284970186,0.2948454115034259,0.055126791620729865,622.0545995293592,6.434634154641315,0,-0.6125445508062067,0.6125445508062067
ENSG00000211639,22,22162199,22162681,483,+,ENSG00000211639,IGLV4-60,IG_V_gene,chromosome,immunoglobulin lambda variable 4-60 [Source:HGNC Symbol;Acc:HGNC:5920],ENSG00000211639.2,ENST00000390284,IGLV4-60,,1813,0.3853238514780518,0.32593394008783366,0.055126791620729865,698.977466581186,6.5510481439269705,0,-0.6099316518383094,0.6099316518383094
ENSG00000284094,11,15969533,15969621,89,-,ENSG00000284094,MIR6073,miRNA,chromosome,microRNA 6073 [Source:HGNC Symbol;Acc:HGNC:50128],ENSG00000284094.1,ENST00000352083,MIR6073,102464826,1812,0.8531908965075156,0.6169089622385108,0.11025358324145973,1547.6882862646332,7.345163584701243,0,-0.6088913649217474,0.6088913649217474
ENSG00000270083,22,42089630,42090028,399,-,ENSG00000270083,,lncRNA,chromosome,"novel transcript, sense intronic to NDUFA6",ENSG00000270083.1,ENST00000602718,,,1813,1.5482553270021406,0.9354089395192735,0.055126791620729865,2808.535163181883,7.940774326288802,0,-0.6078821365945288,0.6078821365945288
ENSG00000213435,6,42727234,42727700,467,+,ENSG00000213435,ATP6V0CP3,processed_pseudogene,chromosome,ATPase H+ transporting V0 subunit c pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:40001],ENSG00000213435.3,ENST00000417255,ATP6V0CP3,,1812,1.6128961381290783,0.9604592376157299,0.11025358324145973,2925.793594566148,7.981662766462362,0,-0.606293349297213,0.606293349297213
ENSG00000212232,20,17962710,17962946,237,-,ENSG00000212232,SNORD17,snoRNA,chromosome,"small nucleolar RNA, C/D box 17 [Source:HGNC Symbol;Acc:HGNC:32713]",ENSG00000212232.1,ENST00000390930,SNORD17,692086,1813,0.9055760534375851,0.6447843531238957,0.055126791620729865,1642.7149609357793,7.404714179157903,0,-0.5883467456338745,0.5883467456338745
ENSG00000267570,18,12911186,12912023,838,+,ENSG00000267570,STK25P1,processed_pseudogene,chromosome,serine/threonine kinase 25 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50361],ENSG00000267570.1,ENST00000585406,STK25P1,,1813,1.247951097591143,0.8100191780542338,0.055126791620729865,2263.783291030333,7.725234356090473,0,-0.5875386965905023,0.5875386965905023
ENSG00000279430,1,159910094,159910554,461,-,ENSG00000279430,,TEC,chromosome,novel transcript,ENSG00000279430.1,ENST00000623350,,,1814,0.8839524773507772,0.6333719514999269,0.0,1603.4897939143098,7.380561099616194,0,-0.5853881361347922,0.5853881361347922
ENSG00000278099,1,144551779,144551943,165,-,ENSG00000278099,RNVU1-2A,snRNA,chromosome,"RNA, variant U1 small nuclear 2A [Source:HGNC Symbol;Acc:HGNC:54430]",ENSG00000278099.1,ENST00000617626,RNVU1-2A,6063,1814,1.7398718871658438,1.007911162798043,0.0,3156.1276033188406,8.05741790691089,0,0.5816836355282439,0.5816836355282439
ENSG00000284329,15,89368017,89368106,90,+,ENSG00000284329,MIR9-3,miRNA,chromosome,microRNA 9-3 [Source:HGNC Symbol;Acc:HGNC:31646],ENSG00000284329.1,ENST00000385084,MIR9-3,407051,1811,1.0497301875454428,0.7177081686567018,0.1653803748621785,1904.2105602074332,7.552347811745395,0,-0.5773592052737337,0.5773592052737337
ENSG00000275924,19,58550285,58550376,92,+,ENSG00000275924,MIR6807,miRNA,chromosome,microRNA 6807 [Source:HGNC Symbol;Acc:HGNC:50191],ENSG00000275924.1,ENST00000621968,MIR6807,102465976,1812,0.5850122134920821,0.46059211297279334,0.11025358324145973,1061.2121552746369,6.9681089514124075,0,-0.5728275169297395,0.5728275169297395
ENSG00000186564,1,47438044,47440691,2648,+,ENSG00000186564,FOXD2,protein_coding,chromosome,forkhead box D2 [Source:HGNC Symbol;Acc:HGNC:3803],ENSG00000186564.6,ENST00000334793,FOXD2,2306,1814,1.2358913434331777,0.8046399599409092,0.0,2241.9068969877844,7.715528025405389,0,0.5716178676417337,0.5716178676417337
ENSG00000283759,12,12915829,12915918,90,+,ENSG00000283759,MIR614,miRNA,chromosome,microRNA 614 [Source:HGNC Symbol;Acc:HGNC:32870],ENSG00000283759.1,ENST00000385082,MIR614,693199,1813,0.5159411001447164,0.416036434318131,0.055126791620729865,935.9171556625155,6.842594863881946,0,-0.5696013661076377,0.5696013661076377
ENSG00000199377,1,44721786,44721902,117,-,ENSG00000199377,RNU5F-1,snRNA,chromosome,"RNA, U5F small nuclear 1 [Source:HGNC Symbol;Acc:HGNC:10216]",ENSG00000199377.1,ENST00000362507,RNU5F-1,26828,1813,0.6700893238621827,0.5128771123408912,0.055126791620729865,1215.5420334859994,7.103767714430588,0,0.5692356360918843,0.5692356360918843
ENSG00000272478,1,25831913,25832134,222,-,ENSG00000272478,,lncRNA,chromosome,"novel transcript, antisense to MTFR1L",ENSG00000272478.1,ENST00000606617,,,1814,0.6824498615160286,0.520250982102244,0.0,1237.9640487900758,7.122030864896681,0,-0.5675264043957859,0.5675264043957859
ENSG00000231010,22,46055740,46058160,2421,-,ENSG00000231010,,lncRNA,chromosome,novel transcript,ENSG00000231010.1,ENST00000439423,,,1813,1.7392646965930132,1.0076895254776244,0.055126791620729865,3155.026159619726,8.057068970784304,0,0.5658117070058474,0.5658117070058474
ENSG00000174307,1,201464278,201469237,4960,-,ENSG00000174307,PHLDA3,protein_coding,chromosome,pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934],ENSG00000174307.7,ENST00000367311,PHLDA3,23612,1814,1.8316685849721224,1.040866143903039,0.0,3322.64681313943,8.108817896761867,0,0.5640996857085094,0.5640996857085094
ENSG00000288892,5,141039993,141040905,913,-,ENSG00000288892,,lncRNA,chromosome,novel transcript,ENSG00000288892.1,ENST00000689319,,,1813,1.3533539652584468,0.8558415299055988,0.055126791620729865,2454.9840929788224,7.806282812445905,0,0.5630363775303329,0.5630363775303329
ENSG00000274115,9,95065350,95065446,97,+,ENSG00000274115,MIR6081,miRNA,chromosome,microRNA 6081 [Source:HGNC Symbol;Acc:HGNC:50151],ENSG00000274115.1,ENST00000613785,MIR6081,102466518,1812,1.3364426750720697,0.8486295483279728,0.11025358324145973,2424.3070125807344,7.79371339848416,0,0.5621029283162549,0.5621029283162549
ENSG00000289041,1,150281114,150282171,1058,-,ENSG00000289041,,lncRNA,chromosome,novel transcript,ENSG00000289041.1,ENST00000686140,,,1814,1.9129247003728846,1.0691576281316535,0.0,3470.0454064764126,8.152211097446177,0,0.5597755911897763,0.5597755911897763
ENSG00000289071,1,207822903,207823542,640,+,ENSG00000289071,,lncRNA,chromosome,novel transcript,ENSG00000289071.1,ENST00000685957,,,1814,2.2801619954504804,1.1878928100333166,0.0,4136.213859747171,8.327777859528776,0,0.5582560333568912,0.5582560333568912
ENSG00000212391,2,226968989,226969122,134,-,ENSG00000212391,,snoRNA,chromosome,,ENSG00000212391.1,ENST00000391089,,,1813,0.3945082987700322,0.33254187913979094,0.055126791620729865,715.6380539688383,6.5745709069619425,0,-0.5558598929802494,0.5558598929802494
ENSG00000235159,22,46067356,46069891,2536,-,ENSG00000235159,,lncRNA,chromosome,novel transcript,ENSG00000235159.2,ENST00000412643,,,1813,1.9014095843476642,1.065196682469957,0.055126791620729865,3449.156986006663,8.146175012180503,0,0.5555759842809971,0.5555759842809971
ENSG00000265982,17,64778842,64778937,96,-,ENSG00000265982,,unprocessed_pseudogene,chromosome,Rho GTPase-activating protein 27-like protein pseudogene,ENSG00000265982.1,ENST00000583567,,,1813,1.4138571294142428,0.8812259367541457,0.055126791620729865,2564.7368327574363,7.850000980585319,0,0.5538900339664136,0.5538900339664136
ENSG00000288813,6,31272240,31272590,351,+,ENSG00000288813,,lncRNA,chromosome,novel transcript,ENSG00000288813.1,ENST00000692808,,,1813,1.679772981705506,0.985732082615972,0.055126791620729865,3047.108188813788,8.02227641119425,0,0.5474919784185832,0.5474919784185832
ENSG00000162461,1,15736258,15741392,5135,+,ENSG00000162461,SLC25A34,protein_coding,chromosome,solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653],ENSG00000162461.8,ENST00000294454,SLC25A34,284723,1814,0.7345597137491919,0.550753613902923,0.0,1332.491320741034,7.195555834970242,0,0.5472535302093128,0.5472535302093128
ENSG00000223262,21,42221173,42221286,114,+,ENSG00000223262,RNA5SP492,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 492 [Source:HGNC Symbol;Acc:HGNC:43392]",ENSG00000223262.1,ENST00000411330,RNA5SP492,,1813,0.8273609430272453,0.6028728183799411,0.055126791620729865,1500.8327506514229,7.3144414750264986,0,-0.546422490820933,0.546422490820933
ENSG00000176998,6,29791753,29792750,998,-,ENSG00000176998,HCG4,unprocessed_pseudogene,chromosome,HLA complex group 4 [Source:HGNC Symbol;Acc:HGNC:21241],ENSG00000176998.4,ENST00000418983,HCG4,,1813,1.5747015271815612,0.9457336156232596,0.055126791620729865,2856.508570307352,7.957705394897137,0,0.5405938136568551,0.5405938136568551
ENSG00000262202,17,19112000,19112636,637,-,ENSG00000262202,,lncRNA,chromosome,novel transcript,ENSG00000262202.4,ENST00000573866,,,1813,0.7505397851664498,0.5599241890414552,0.055126791620729865,1361.47917029194,7.217061238561412,0,0.5386923078821853,0.5386923078821853
ENSG00000217646,6,27864062,27864401,340,-,ENSG00000217646,H2BC16P,processed_pseudogene,chromosome,"H2B clustered histone 16, pseudogene [Source:HGNC Symbol;Acc:HGNC:4754]",ENSG00000217646.1,ENST00000402707,H2BC16P,,1813,1.174395644611093,0.7767507613825178,0.055126791620729865,2130.353699324523,7.66451259642269,0,-0.532005358100062,0.532005358100062
ENSG00000259038,14,68627160,68628479,1320,-,ENSG00000259038,,lncRNA,chromosome,"novel transcript, antisense to RAD51L1",ENSG00000259038.2,ENST00000556301,,,1813,1.1662772868791893,0.7730101583349647,0.055126791620729865,2115.6269983988495,7.657579062129085,0,-0.531390562036416,0.531390562036416
ENSG00000266776,6,31701029,31701091,63,-,ENSG00000266776,MIR4646,miRNA,chromosome,microRNA 4646 [Source:HGNC Symbol;Acc:HGNC:41543],ENSG00000266776.1,ENST00000580775,MIR4646,100616230,1813,0.8482175858213471,0.6142217075338537,0.055126791620729865,1538.6667006799237,7.339321243853807,0,-0.5256672171848991,0.5256672171848991
ENSG00000289281,16,3004132,3004859,728,+,ENSG00000289281,,protein_coding,chromosome,novel protein,ENSG00000289281.1,ENST00000692767,,,1813,0.6272204181363917,0.48687329425235587,0.055126791620729865,1137.7778384994147,7.037710894817104,0,-0.5225336676601765,0.5225336676601765
ENSG00000283803,12,54231397,54231476,80,-,ENSG00000283803,MIR3198-2,miRNA,chromosome,microRNA 3198-2 [Source:HGNC Symbol;Acc:HGNC:41766],ENSG00000283803.1,ENST00000577868,MIR3198-2,100616400,1813,0.3648476968607448,0.3110428450203071,0.055126791620729865,661.8337221053911,6.496524162510101,0,0.5146849234905189,0.5146849234905189
ENSG00000266531,14,65044688,65044769,82,+,ENSG00000266531,MIR4706,miRNA,chromosome,microRNA 4706 [Source:HGNC Symbol;Acc:HGNC:41576],ENSG00000266531.1,ENST00000582134,MIR4706,100616490,1813,0.5767860398184952,0.45538862332814956,0.055126791620729865,1046.2898762307502,6.953961036190557,0,-0.5145831217131924,0.5145831217131924
ENSG00000265345,12,124915547,124915659,113,+,ENSG00000265345,MIR5188,miRNA,chromosome,microRNA 5188 [Source:HGNC Symbol;Acc:HGNC:43502],ENSG00000265345.1,ENST00000583467,MIR5188,100847004,1812,2.024444899717581,1.106727570418251,0.11025358324145973,3672.343048087692,8.20885743870527,0,0.5134974536716103,0.5134974536716103
ENSG00000207012,11,72047873,72047951,79,-,ENSG00000207012,RNU6-72P,snRNA,chromosome,"RNA, U6 small nuclear 72, pseudogene [Source:HGNC Symbol;Acc:HGNC:42562]",ENSG00000207012.2,ENST00000384285,RNU6-72P,,1813,0.3388978051674767,0.29184674203945643,0.055126791620729865,614.7606185738027,6.422858281795199,0,0.5134388589214549,0.5134388589214549
ENSG00000277465,9,99368447,99368566,120,+,ENSG00000277465,,misc_RNA,chromosome,,ENSG00000277465.1,ENST00000615933,,,1813,1.227162705092287,0.8007284458185365,0.055126791620729865,2226.073147037409,7.708443512266868,0,0.512115918697749,0.512115918697749
ENSG00000256442,12,9647014,9648084,1071,-,ENSG00000256442,,lncRNA,chromosome,novel transcript,ENSG00000256442.2,ENST00000653830,,105369728,1813,1.5765265601469665,0.9464421973481711,0.055126791620729865,2859.8191801065973,7.958863289412326,0,-0.5095445139485366,0.5095445139485366
ENSG00000263593,5,72878591,72878663,73,+,ENSG00000263593,MIR4804,miRNA,chromosome,microRNA 4804 [Source:HGNC Symbol;Acc:HGNC:41720],ENSG00000263593.1,ENST00000581683,MIR4804,100616152,1813,0.4691159235401197,0.3846608073118285,0.055126791620729865,850.9762853017771,6.747558692289095,0,0.5062243105501821,0.5062243105501821
ENSG00000273802,6,26216200,26216688,489,-,ENSG00000273802,H2BC8,protein_coding,chromosome,H2B clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4746],ENSG00000273802.3,ENST00000541790,H2BC8,8339,1811,1.9224128252596688,1.0724095850944484,0.1653803748621785,3487.256865021039,8.15715742481196,0,-0.5058030941794227,0.5058030941794227
ENSG00000208023,22,20033139,20033220,82,+,ENSG00000208023,MIR185,miRNA,chromosome,microRNA 185 [Source:HGNC Symbol;Acc:HGNC:31556],ENSG00000208023.3,ENST00000385288,MIR185,406961,1812,0.8723465872597851,0.6271925036855726,0.11025358324145973,1582.43670928925,7.367352896306694,0,0.5042832924535483,0.5042832924535483
ENSG00000252190,1,26006006,26006130,125,+,ENSG00000252190,,scaRNA,chromosome,,ENSG00000252190.1,ENST00000516381,,,1814,0.3929038135242209,0.3313906425386851,0.0,712.7275177329367,6.570501261676135,0,-0.5027113873773247,0.5027113873773247
ENSG00000279457,1,185217,195411,10195,-,ENSG00000279457,WASH9P,unprocessed_pseudogene,chromosome,"WAS protein family homolog 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:53981]",ENSG00000279457.4,ENST00000623083,WASH9P,,1814,0.29307072154274844,0.2570197939960133,0.0,531.6302888785457,6.277827541606111,0,0.4993368343429741,0.4993368343429741
ENSG00000199177,9,21512115,21512185,71,-,ENSG00000199177,MIR31,miRNA,chromosome,microRNA 31 [Source:HGNC Symbol;Acc:HGNC:31630],ENSG00000199177.1,ENST00000362307,MIR31,407035,1813,0.27353894278491636,0.24179959430624487,0.055126791620729865,496.19964221183824,6.208991640030179,0,-0.49706990518387056,0.49706990518387056
ENSG00000202205,17,29445300,29445400,101,-,ENSG00000202205,RNU6-1034P,snRNA,chromosome,"RNA, U6 small nuclear 1034, pseudogene [Source:HGNC Symbol;Acc:HGNC:47997]",ENSG00000202205.1,ENST00000365335,RNU6-1034P,,1813,0.5679385830075878,0.4497617521608279,0.055126791620729865,1030.2405895757643,6.93851781234739,0,-0.4970474675973709,0.4970474675973709
ENSG00000277904,19,2630715,2630793,79,+,ENSG00000277904,MIR7850,miRNA,chromosome,microRNA 7850 [Source:HGNC Symbol;Acc:HGNC:50118],ENSG00000277904.1,ENST00000618087,MIR7850,102465838,1813,0.6906811627664513,0.5251315026215699,0.055126791620729865,1252.8956292583428,7.134010487472531,0,0.4968684761329595,0.4968684761329595
ENSG00000199165,9,94175957,94176036,80,+,ENSG00000199165,MIRLET7A1,miRNA,chromosome,microRNA let-7a-1 [Source:HGNC Symbol;Acc:HGNC:31476],ENSG00000199165.3,ENST00000362295,MIRLET7A1,406881,1813,0.8902061693175399,0.6366859074172866,0.055126791620729865,1614.8339911420173,7.38760650555043,0,-0.49231565350197787,0.49231565350197787
ENSG00000233586,1,144418678,144419190,513,+,ENSG00000233586,,processed_pseudogene,chromosome,novel pseudogene (FLJ39739),ENSG00000233586.1,ENST00000432512,,,1814,1.1369174752836932,0.7593643585037022,0.0,2062.3683001646195,7.632095023634927,0,0.48936663766779875,0.48936663766779875
ENSG00000252268,16,35751828,35751935,108,+,ENSG00000252268,RNA5SP417,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 417 [Source:HGNC Symbol;Acc:HGNC:43317]",ENSG00000252268.1,ENST00000516459,RNA5SP417,,1812,0.32929429295683715,0.2846481946126879,0.11025358324145973,597.3398474237026,6.394158899254119,0,0.4888102605054615,0.4888102605054615
ENSG00000263693,11,48096782,48096858,77,+,ENSG00000263693,MIR3161,miRNA,chromosome,microRNA 3161 [Source:HGNC Symbol;Acc:HGNC:38285],ENSG00000263693.1,ENST00000577977,MIR3161,100423000,1812,0.45093361287117684,0.37220722018215846,0.11025358324145973,817.9935737483148,6.708076237361132,0,-0.48878366115455407,0.48878366115455407
ENSG00000240043,16,70444674,70444912,239,-,ENSG00000240043,RPS27P26,processed_pseudogene,chromosome,ribosomal protein S27 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:36904],ENSG00000240043.1,ENST00000494583,RPS27P26,,1813,0.35481823891725506,0.30366730431347694,0.055126791620729865,643.6402853959007,6.468692464164304,0,-0.48626947876466603,0.48626947876466603
ENSG00000183691,17,56593699,56595611,1913,+,ENSG00000183691,NOG,protein_coding,chromosome,noggin [Source:HGNC Symbol;Acc:HGNC:7866],ENSG00000183691.6,ENST00000332822,NOG,9241,1813,1.465308005842276,0.9023167513489976,0.055126791620729865,2658.0687225978886,7.885731236188422,0,-0.4824111059073209,0.4824111059073209
ENSG00000198987,3,160404745,160404825,81,+,ENSG00000198987,MIR16-2,miRNA,chromosome,microRNA 16-2 [Source:HGNC Symbol;Acc:HGNC:31546],ENSG00000198987.1,ENST00000362117,MIR16-2,406951,1812,0.584642722696159,0.46035897037207785,0.11025358324145973,1060.5418989708326,6.9674777518394455,0,-0.4820596937235561,0.4820596937235561
ENSG00000262061,17,331205,333488,2284,+,ENSG00000262061,RPH3AL-AS1,lncRNA,chromosome,RPH3AL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55345],ENSG00000262061.7,ENST00000570711,RPH3AL-AS1,,1813,1.3020848036385688,0.8338151487343398,0.055126791620729865,2361.981833800364,7.767679589387726,0,0.47992678237258257,0.47992678237258257
ENSG00000238260,1,3622857,3624786,1930,-,ENSG00000238260,,lncRNA,chromosome,novel transcript,ENSG00000238260.2,ENST00000688510,,,1814,1.7247248792073424,1.0023674612594524,0.0,3128.650930882119,8.048676753635137,0,-0.4789707699558301,0.4789707699558301
ENSG00000284031,22,19963753,19963834,82,+,ENSG00000284031,MIR4761,miRNA,chromosome,microRNA 4761 [Source:HGNC Symbol;Acc:HGNC:41591],ENSG00000284031.1,ENST00000585066,MIR4761,100616414,1810,0.7712670834584443,0.5716951568363373,0.22050716648290836,1399.078489393618,7.244283577884415,0,-0.478690808343997,0.478690808343997
ENSG00000205611,20,30278906,30289956,11051,-,ENSG00000205611,LINC01597,lncRNA,chromosome,long intergenic non-protein coding RNA 1597 [Source:HGNC Symbol;Acc:HGNC:51594],ENSG00000205611.5,ENST00000380888,LINC01597,,1813,0.6036597548455381,0.47228836402882224,0.055126791620729865,1095.038795289806,6.999457864043728,0,-0.47803334650737855,0.47803334650737855
ENSG00000255882,12,9867027,9869808,2782,+,ENSG00000255882,,lncRNA,chromosome,novel transcript,ENSG00000255882.1,ENST00000545258,,,1813,1.303895688813889,0.8346014678564434,0.055126791620729865,2365.266779508395,7.7690687936799625,0,0.476465878186151,0.476465878186151
ENSG00000289610,1,2585612,2586060,449,+,ENSG00000289610,,lncRNA,chromosome,novel transcript,ENSG00000289610.1,ENST00000686752,,,1811,2.1677998608452644,1.1530372967183027,0.1653803748621785,3932.38894757331,8.277256660899242,0,0.47248040314231854,0.47248040314231854
ENSG00000241990,22,46053705,46057210,3506,+,ENSG00000241990,PRR34-AS1,lncRNA,chromosome,PRR34 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50499],ENSG00000241990.5,ENST00000416202,PRR34-AS1,,1813,2.0200696110887724,1.1052798811505253,0.055126791620729865,3664.406274515033,8.206694460705041,0,0.47020517132241474,0.47020517132241474
ENSG00000283717,5,140563671,140563751,81,-,ENSG00000283717,MIR6831,miRNA,chromosome,microRNA 6831 [Source:HGNC Symbol;Acc:HGNC:49936],ENSG00000283717.1,ENST00000617240,MIR6831,102465499,1813,1.6836093798179559,0.9871626719374662,0.055126791620729865,3054.067414989772,8.024556938461982,0,-0.4690826061678044,0.4690826061678044
ENSG00000225473,3,193553213,193555088,1876,+,ENSG00000225473,ATP13A4-AS1,lncRNA,chromosome,ATP13A4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41095],ENSG00000225473.1,ENST00000431512,ATP13A4-AS1,,1813,0.621617975475105,0.48342440111832985,0.055126791620729865,1127.6150075118405,7.028746502905286,0,-0.4689293804418937,0.4689293804418937
ENSG00000269971,1,27773858,27774041,184,+,ENSG00000269971,,lncRNA,chromosome,"novel transcript, sense intronic to STX12",ENSG00000269971.1,ENST00000602607,,,1814,1.6884895860375473,0.9889795437386308,0.0,3062.920109072111,8.02745045645792,0,-0.46585687506565837,0.46585687506565837
ENSG00000284324,15,92904399,92904475,77,+,ENSG00000284324,MIR3175,miRNA,chromosome,microRNA 3175 [Source:HGNC Symbol;Acc:HGNC:38299],ENSG00000284324.1,ENST00000577670,MIR3175,100422995,1806,0.9680216675807239,0.6770288085190075,0.4410143329658167,1755.9913049914333,7.471358139393653,0,-0.46543433953520463,0.46543433953520463
